dPddzcrit,WaveHeightsWbW,WavePeriodsWbW,HoverhWbW,dPddt_W,dPddz_WM,dPddz_W,,,,,,,S_W,hW,PercentLiq_Hh,,,,,PercentLiq_S,,,,dPddt_WO,dPddt_WN,dPddt_WON,S_WO
1.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.44085,8.5752,14.4109,13.0734,32.716,0.69324,10.2663,23.6256,33.3333,NaN,NaN,NaN,NaN
2.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2939,10.8839,17.1373,17.4312,31.4815,1.2132,13.9467,22.2883,39.3939,NaN,NaN,NaN,NaN
,0.39845,11.9993,0.26098,0.23698,1.1622,1.4311,1.6765,1.4471,1.1043,1.044,1.1622,1.0393,0.037077,1.5268,,,,,,,,,,0.10432,2.2716,1,0.016339
,0.5224,20.7724,0.34043,0.42731,1.1843,1.456,1.7242,1.6221,1.0868,1.0997,1.1843,1.05,0.067005,1.5345,,,,,,,,,,0.079007,5.4085,1,0.012343
,0.6308,10.5843,0.4155,0.47266,1.226,1.441,1.6781,1.7081,1.1234,1.226,1.1505,1.0338,0.074253,1.5182,,,,,,,,,,0.18723,2.5245,1,0.029408
,0.63899,13.8671,0.41474,0.68496,1.2857,1.5216,1.8595,1.9913,1.1075,1.2857,1.2044,1.0529,0.10735,1.5407,,,,,,,,,,0.14476,4.7316,1,0.022571
,0.74067,10.3579,0.49493,0.54118,1.232,1.4927,1.6749,2.1711,1.1314,1.232,1.1512,1.0403,0.084807,1.4965,,,,,,,,,,0.22465,2.409,1,0.035539
,0.55002,39.7336,0.35724,0.445,1.2064,1.4838,1.729,1.6587,1.1536,1.0749,1.2064,1.0526,0.069507,1.5396,,,,,,,,,,0.043488,10.2328,1,0.0067827
,0.34532,12.1125,0.22662,0.28516,1.1791,1.4172,1.7067,1.4694,1.0884,0.99134,1.1791,1.0451,0.044398,1.5238,,,,,,,,,,0.089564,3.1838,1,0.014042
,0.39377,9.6221,0.25419,0.25573,1.1778,1.4142,1.7258,1.4487,1.0661,1.0023,1.1778,1.0442,0.039886,1.5491,,,,,,,,,,0.12856,1.9891,1,0.019991
,0.42933,35.3754,0.27874,0.24119,1.1791,1.4231,1.6638,1.4312,1.1282,1.0023,1.1791,1.0442,0.037548,1.5402,,,,,,,,,,0.038128,6.3259,1,0.0059455
,0.55621,50.4311,0.35914,0.45988,1.2174,1.5156,1.7147,1.7399,1.1139,1.044,1.2174,1.0604,0.071494,1.5487,,,,,,,,,,0.034649,13.2727,1,0.0053883
,0.33744,12.5653,0.21413,0.27717,1.1265,1.4082,1.6749,1.4375,1.0598,0.93764,1.1265,1.0188,0.043051,1.5759,,,,,,,,,,0.084366,3.2854,1,0.013006
,0.48525,31.0737,0.31233,0.37402,1.1557,1.4072,1.659,1.533,1.0757,1.0232,1.1557,1.037,0.058131,1.5536,,,,,,,,,,0.04906,7.6237,1,0.0076172
,0.54601,51.0537,0.3519,0.45204,1.2232,1.4639,1.7417,1.7574,1.1314,1.051,1.2232,1.0617,0.07027,1.5516,,,,,,,,,,0.033599,13.4539,1,0.0052201
,0.4164,48.6765,0.26678,0.3294,1.1862,1.4112,1.686,1.5776,1.0598,0.99134,1.1862,1.0422,0.051082,1.5609,,,,,,,,,,0.026875,12.2567,1,0.004163
,0.41877,11.9993,0.27254,0.35503,1.1655,1.4371,1.651,1.5983,1.0645,1.0142,1.1655,1.0386,0.055083,1.5365,,,,,,,,,,0.10964,3.2381,1,0.017118
,0.51621,9.6221,0.32399,0.4134,1.1473,1.4888,1.6622,1.7319,1.0757,1.0401,1.1473,1.0331,0.06422,1.5933,,,,,,,,,,0.16854,2.4528,1,0.025841
,0.50134,15.5652,0.32939,0.34991,1.1668,1.44,1.7083,1.5839,1.0789,1.0789,1.1668,1.0461,0.054333,1.5221,,,,,,,,,,0.10119,3.458,1,0.015873
,0.24479,7.6411,0.15326,0.25851,1.0928,1.3774,1.6669,1.4041,1.0184,0.94161,1.0928,1.0111,0.040149,1.5972,,,,,,,,,,0.10064,2.5686,1,0.015412
,0.45613,27.0551,0.29583,0.29996,1.1538,1.4251,1.6447,1.4726,1.0932,1.0053,1.1538,1.0373,0.046461,1.5419,,,,,,,,,,0.052965,5.6633,1,0.0082549
,0.38747,25.6967,0.24587,0.37313,1.2044,1.454,1.6749,1.5792,1.1011,1.0649,1.2044,1.0571,0.057663,1.5759,,,,,,,,,,0.047371,7.8767,1,0.0073029
,0.38278,14.4897,0.24416,0.36152,1.1492,1.4192,1.6733,1.4646,1.0741,1.0401,1.1492,1.0367,0.055886,1.5677,,,,,,,,,,0.082993,4.356,1,0.012828
,0.39533,9.6787,0.25096,0.34907,1.1849,1.4042,1.6653,1.4232,1.0582,0.98935,1.1849,1.0464,0.053953,1.5753,,,,,,,,,,0.12832,2.7204,1,0.019786
,0.39861,13.3577,0.25267,0.20501,1.1551,1.4331,1.6415,1.4153,1.0629,1.0699,1.1551,1.0435,0.031724,1.5776,,,,,,,,,,0.09375,2.1867,1,0.014445
,0.37336,12.3955,0.23605,0.28108,1.1512,1.4142,1.6701,1.5442,1.0836,1.0192,1.1512,1.0338,0.04355,1.5817,,,,,,,,,,0.094625,2.9704,1,0.014561
,0.40364,8.3203,0.26321,0.27433,1.1425,1.4162,1.6558,1.4678,1.1425,1.0629,1.1161,1.0279,0.042335,1.5335,,,,,,,,,,0.15241,1.8,1,0.023818
,0.45868,10.7541,0.29241,0.34579,1.1343,1.4689,1.659,1.5107,1.09,1.0948,1.1343,1.0296,0.053419,1.5686,,,,,,,,,,0.134,2.5806,1,0.020705
,0.39934,46.9785,0.25482,0.28359,1.1901,1.4152,1.6685,1.4471,1.0502,1.0709,1.1901,1.0539,0.043786,1.5672,,,,,,,,,,0.026705,10.6192,1,0.0041284
,0.44237,29.4323,0.28016,0.34506,1.2129,1.441,1.694,1.5871,1.0661,1.0242,1.2129,1.0617,0.053433,1.579,,,,,,,,,,0.047218,7.3079,1,0.0072723
,0.61065,11.0371,0.38535,0.35942,1.242,1.4589,1.7083,1.603,1.1202,1.242,1.12,1.0286,0.055757,1.5847,,,,,,,,,,0.17381,2.0679,1,0.026722
,0.71443,13.3011,0.46186,0.60235,1.3772,1.5325,1.6303,2.0486,1.1648,1.3772,1.2083,1.0552,0.09343,1.5468,,,,,,,,,,0.16874,3.5697,1,0.026257
,0.65178,12.6219,0.42723,0.56832,1.2523,1.5922,1.6924,2.2316,1.2523,1.1654,1.1674,1.0455,0.088226,1.5256,,,,,,,,,,0.16223,3.5032,1,0.025419
,0.48301,10.8673,0.30813,0.27272,1.2161,1.5335,1.6733,1.5251,1.0518,1.2161,1.1609,1.0442,0.042398,1.5675,,,,,,,,,,0.13963,1.9531,1,0.021583
,0.52023,25.0741,0.33435,0.4539,1.135,1.4669,1.6844,1.6921,1.0979,1.0639,1.135,1.0286,0.070492,1.5559,,,,,,,,,,0.06518,6.9637,1,0.010113
,0.38731,7.6977,0.24616,0.19643,1.1577,1.4122,1.6415,1.4741,1.0359,1.0232,1.1577,1.039,0.030444,1.5734,,,,,,,,,,0.15807,1.2427,1,0.024388
,0.37677,14.2633,0.24096,0.3072,1.1148,1.4748,1.7274,1.5314,1.0868,1.1067,1.1148,1.0253,0.047591,1.5636,,,,,,,,,,0.082985,3.7018,1,0.012843
,0.60759,14.3765,0.39254,0.56938,1.2827,1.5057,1.6685,2.0804,1.1489,1.2827,1.1577,1.0377,0.088204,1.5478,,,,,,,,,,0.13277,4.2884,1,0.020653
,0.55334,10.6975,0.35257,0.39168,1.1817,1.4659,1.7926,1.7192,1.0661,1.0749,1.1817,1.0448,0.060732,1.5694,,,,,,,,,,0.1625,2.4103,1,0.025103
,0.48885,12.5087,0.3139,0.41805,1.3076,1.5276,1.6685,1.9133,1.0789,1.3076,1.1564,1.0399,0.064808,1.5574,,,,,,,,,,0.12278,3.4049,1,0.01904
,0.54955,15.2256,0.36062,0.45842,1.2571,1.4927,1.7131,1.9197,1.2571,1.1843,1.1363,1.039,0.071016,1.5239,,,,,,,,,,0.11339,4.0427,1,0.017777
,0.39355,10.4145,0.24291,0.26277,1.1453,1.4162,1.6781,1.4837,1.0629,1.06,1.1453,1.0416,0.040806,1.6202,,,,,,,,,,0.11872,2.2134,1,0.01805
,0.56381,9.9617,0.36391,0.50513,1.1888,1.5295,1.651,1.9276,1.1186,1.1723,1.1888,1.0545,0.078425,1.5493,,,,,,,,,,0.17781,2.8409,1,0.027645
,0.52158,15.3388,0.33719,0.30322,1.1644,1.452,1.7354,1.5887,1.0709,1.1644,1.1291,1.037,0.046903,1.5469,,,,,,,,,,0.10683,2.8385,1,0.016623
,0.60479,22.4704,0.38671,0.51277,1.1226,1.446,1.7704,1.654,1.1011,1.1097,1.1226,1.0429,0.079593,1.5639,,,,,,,,,,0.084556,6.0643,1,0.013085
,0.33172,14.0369,0.21291,0.21157,1.1226,1.3863,1.6478,1.5378,1.0327,1.0371,1.1226,1.0331,0.032655,1.558,,,,,,,,,,0.074241,2.8497,1,0.011511
,0.24481,7.9241,0.14832,0.1741,1.1083,1.3834,1.6208,1.4901,1.0263,1.0222,1.1083,1.0279,0.026818,1.6505,,,,,,,,,,0.097057,1.7938,1,0.014621
,0.42323,30.3379,0.26951,0.33004,1.1447,1.4291,1.6669,1.7049,1.0438,1.0699,1.1447,1.0416,0.05094,1.5704,,,,,,,,,,0.043827,7.5304,1,0.0067684
,0.35181,10.6975,0.21982,0.32335,1.1642,1.4331,1.6192,1.4566,1.0486,1.0053,1.1642,1.0519,0.049907,1.6005,,,,,,,,,,0.10332,3.1297,1,0.015805
,0.52184,35.6584,0.33016,0.55527,1.233,1.5067,1.7019,1.8051,1.0709,1.0997,1.233,1.074,0.085653,1.5806,,,,,,,,,,0.045975,12.0775,1,0.0070773
,0.55547,9.3957,0.351,0.53569,1.1921,1.4629,1.7163,1.856,1.0979,1.1574,1.1921,1.0575,0.082491,1.5825,,,,,,,,,,0.18573,2.8843,1,0.028573
,0.44714,11.9993,0.28432,0.33299,1.1109,1.4052,1.659,1.5617,1.0423,1.053,1.1109,1.0224,0.051284,1.5727,,,,,,,,,,0.11707,2.8445,1,0.018066
,0.44113,10.5277,0.27916,0.26562,1.0941,1.3943,1.6622,1.4853,1.0295,1.048,1.0941,1.0208,0.041009,1.5802,,,,,,,,,,0.13164,2.0178,1,0.020266
,0.35495,12.9615,0.22414,0.4187,1.1999,1.445,1.6733,1.5235,1.0454,1.0192,1.1999,1.0591,0.064774,1.5836,,,,,,,,,,0.086031,4.8669,1,0.013231
,0.56828,100.1264,0.36106,0.55799,1.2062,1.5743,1.7688,1.8815,1.0995,1.2062,1.1979,1.0633,0.08603,1.5739,,,,,,,,,,0.01783,31.2939,1,0.0027505
,0.70783,12.1691,0.45436,0.56739,1.2018,1.4639,1.6972,1.6746,1.1234,1.1435,1.2018,1.0656,0.087448,1.5578,,,,,,,,,,0.18273,3.105,1,0.028334
,0.67258,11.8295,0.42521,0.54705,1.2181,1.4937,1.6701,1.9579,1.0773,1.2181,1.1668,1.0558,0.084408,1.5818,,,,,,,,,,0.17862,3.0627,1,0.027485
,0.72817,8.8863,0.46626,0.47006,1.2439,1.637,1.6542,2.082,1.1568,1.2439,1.098,1.0396,0.072772,1.5617,,,,,,,,,,0.25743,1.826,1,0.039866
,0.62794,14.2067,0.40272,0.63507,1.1982,1.5097,1.7083,1.8115,1.1982,1.1475,1.183,1.0552,0.098437,1.5592,,,,,,,,,,0.13886,4.5735,1,0.021521
,0.63227,10.8107,0.40775,0.38171,1.1813,1.4589,1.6717,1.7399,1.0773,1.1813,1.1369,1.0432,0.059248,1.5506,,,,,,,,,,0.18374,2.0775,1,0.028556
,0.49455,40.6958,0.31513,0.49779,1.1648,1.4729,1.7449,1.786,1.0884,1.1515,1.1648,1.049,0.077062,1.5694,,,,,,,,,,0.038178,13.0387,1,0.0058979
,0.2216,9.6787,0.13894,0.11718,1.0843,1.3774,1.6319,1.5187,1.0104,0.96747,1.0843,1.013,0.018076,1.5949,,,,,,,,,,0.07193,1.6291,1,0.011023
,0.47545,11.3201,0.2992,0.33008,1.1064,1.445,1.6224,1.6062,1.0534,1.054,1.1064,1.0221,0.050937,1.5891,,,,,,,,,,0.13195,2.5015,1,0.020257
,0.5082,11.9993,0.32581,0.40774,1.1895,1.4371,1.6447,1.6762,1.0613,1.0739,1.1895,1.0555,0.063027,1.5598,,,,,,,,,,0.13305,3.0645,1,0.020618
,0.43208,9.7919,0.2759,0.24982,1.1096,1.4062,1.7179,1.6174,1.055,1.0848,1.1096,1.0253,0.038661,1.5661,,,,,,,,,,0.13863,1.8021,1,0.021438
,0.52638,23.2628,0.33555,0.31756,1.2129,1.448,1.6701,1.6349,1.0279,1.0987,1.2129,1.0627,0.049013,1.5687,,,,,,,,,,0.071087,4.4673,1,0.010984
,0.5489,9.1127,0.34417,0.41595,1.195,1.5773,1.7083,1.6683,1.195,1.1176,1.1168,1.0279,0.064153,1.5948,,,,,,,,,,0.18923,2.1981,1,0.028999
,0.32471,11.7729,0.20741,0.28096,1.1415,1.4112,1.651,1.4519,1.0248,1.0351,1.1415,1.0325,0.043098,1.5655,,,,,,,,,,0.086649,3.2425,1,0.013402
,0.30375,9.2825,0.19544,0.28726,1.1531,1.3744,1.6908,1.4216,1.0709,0.96946,1.1531,1.0435,0.044068,1.5542,,,,,,,,,,0.1028,2.7943,1,0.015959
,0.4117,10.1881,0.25542,0.32459,1.1583,1.4231,1.6606,1.5585,1.0407,1.0341,1.1583,1.0455,0.049903,1.6119,,,,,,,,,,0.12695,2.5568,1,0.019352
,0.42828,9.5089,0.26369,0.22996,1.1103,1.4172,1.6351,1.4837,1.0104,1.0102,1.1103,1.0234,0.0354,1.6242,,,,,,,,,,0.1415,1.6252,1,0.021487
,0.48324,11.8295,0.31389,0.23107,1.1187,1.4072,1.6351,1.6014,1.0327,1.0619,1.1187,1.0312,0.035598,1.5396,,,,,,,,,,0.12834,1.8005,1,0.020017
,0.52675,45.5635,0.33479,0.45017,1.1746,1.4579,1.7974,1.794,1.1123,1.1216,1.1746,1.0455,0.069465,1.5734,,,,,,,,,,0.036319,12.3947,1,0.0056036
,0.31074,9.8485,0.19465,0.20096,1.1609,1.4082,1.6462,1.4328,0.9977,0.9804,1.1609,1.0455,0.030929,1.5964,,,,,,,,,,0.099124,2.0274,1,0.015183
,0.5202,35.6584,0.33129,0.41839,1.1927,1.4381,1.7369,1.7351,1.0693,1.0779,1.1927,1.0526,0.064679,1.5702,,,,,,,,,,0.045831,9.1291,1,0.0070782
,0.39671,11.6031,0.25214,0.37729,1.1817,1.456,1.6733,1.7287,1.0391,1.057,1.1817,1.0481,0.05827,1.5734,,,,,,,,,,0.10741,3.5125,1,0.016572
,0.50707,63.5058,0.32424,0.34986,1.2051,1.4878,1.6733,1.716,1.0486,1.0948,1.2051,1.0578,0.054187,1.5639,,,,,,,,,,0.025085,13.9474,1,0.003882
,0.38453,8.2637,0.24874,0.25074,1.1921,1.4251,1.7115,1.5998,1.0979,1.061,1.1921,1.0549,0.038927,1.5459,,,,,,,,,,0.14619,1.7152,1,0.022754
,0.42947,11.9427,0.27835,0.44831,1.1986,1.455,1.6844,1.6253,1.0629,1.1007,1.1986,1.0584,0.069611,1.5429,,,,,,,,,,0.11297,3.9682,1,0.017602
,0.46559,9.5089,0.29201,0.44793,1.2135,1.4719,1.6892,1.6205,1.082,1.0619,1.2135,1.0656,0.069391,1.5944,,,,,,,,,,0.15382,2.912,1,0.023576
,0.71774,15.5652,0.46534,0.62431,1.4697,1.5276,1.6844,2.0374,1.1441,1.4697,1.1674,1.0438,0.096721,1.5424,,,,,,,,,,0.14486,4.3096,1,0.022574
,0.56216,10.3579,0.35807,0.47952,1.1772,1.5813,1.721,1.8497,1.1298,1.1345,1.1772,1.0497,0.074033,1.5699,,,,,,,,,,0.1705,2.8123,1,0.026335
,0.43338,14.8294,0.2752,0.30328,1.1298,1.4221,1.6478,1.5855,1.0709,1.0102,1.1298,1.0253,0.047035,1.5748,,,,,,,,,,0.091811,3.3034,1,0.014159
,0.37013,9.1693,0.23273,0.19912,1.1668,1.3824,1.6287,1.471,1.0216,1.0043,1.1668,1.0429,0.030936,1.5904,,,,,,,,,,0.12681,1.5702,1,0.019461
,0.34701,8.6033,0.23011,0.21803,1.1363,1.4022,1.6287,1.5251,1.0136,0.99532,1.1363,1.0305,0.033717,1.508,,,,,,,,,,0.12671,1.7207,1,0.01997
,0.43194,35.2622,0.27707,0.36288,1.1966,1.4838,1.6797,1.5983,1.0359,1.0719,1.1966,1.0506,0.056197,1.559,,,,,,,,,,0.038482,9.4297,1,0.0059647
,0.20856,7.8109,0.12847,0.19909,1.1155,1.3963,1.6781,1.4455,1.0136,0.95852,1.1155,1.0208,0.030698,1.6234,,,,,,,,,,0.083886,2.3734,1,0.012741
,0.44057,20.3196,0.28181,0.31444,1.181,1.4729,1.7051,1.6476,1.0327,1.0281,1.181,1.0487,0.048556,1.5633,,,,,,,,,,0.068116,4.6162,1,0.010543
,0.43807,14.7727,0.28033,0.38032,1.1856,1.4699,1.6383,1.6444,1.0868,1.046,1.1856,1.0526,0.058692,1.5627,,,,,,,,,,0.093161,4.0824,1,0.014422
,0.33208,36.0546,0.21005,0.27059,1.1557,1.4221,1.6653,1.471,1.0295,0.9615,1.1557,1.0425,0.041806,1.581,,,,,,,,,,0.028936,9.3515,1,0.0044537
,0.36065,9.9617,0.22798,0.30815,1.1609,1.3973,1.6622,1.4789,1.0359,0.99134,1.1609,1.0429,0.047559,1.5819,,,,,,,,,,0.11374,2.7093,1,0.017501
,0.36194,9.9617,0.22904,0.24458,1.1798,1.4112,1.6431,1.4726,1.0359,1.0082,1.1798,1.0487,0.03767,1.5803,,,,,,,,,,0.11414,2.1428,1,0.017572
,0.51752,37.5262,0.32795,0.50413,1.1992,1.4977,1.7306,1.7287,1.1282,1.0719,1.1992,1.0604,0.077731,1.5781,,,,,,,,,,0.043326,11.6358,1,0.0066747
,0.49253,12.1125,0.31405,0.29008,1.1492,1.4301,1.6303,1.5776,1.0375,1.059,1.1492,1.0347,0.044833,1.5683,,,,,,,,,,0.12775,2.2707,1,0.019742
,0.50653,11.3201,0.32216,0.41628,1.1395,1.4589,1.694,1.6412,1.0757,1.1236,1.1395,1.0328,0.064387,1.5723,,,,,,,,,,0.14057,2.9613,1,0.021696
,0.62168,11.1503,0.39822,0.4794,1.1952,1.5136,1.7942,1.6062,1.09,1.1952,1.181,1.0532,0.074324,1.5611,,,,,,,,,,0.17516,2.737,1,0.02713
,0.55987,12.1691,0.36264,0.46441,1.1901,1.4808,1.6908,1.7781,1.1027,1.1703,1.1901,1.0584,0.071927,1.5439,,,,,,,,,,0.14454,3.2131,1,0.022512
,0.55915,8.4901,0.35936,0.39259,1.1759,1.5663,1.772,1.6874,1.0995,1.1425,1.1759,1.0516,0.06067,1.556,,,,,,,,,,0.2069,1.8975,1,0.0321
,0.38634,16.6406,0.24615,0.39246,1.1681,1.4122,1.6717,1.4901,1.0677,1.0102,1.1681,1.0448,0.060698,1.5695,,,,,,,,,,0.072937,5.3808,1,0.011267
,0.45288,49.0727,0.28622,0.30742,1.181,1.454,1.6526,1.5553,1.047,1.1157,1.181,1.0494,0.047455,1.5823,,,,,,,,,,0.028993,10.6032,1,0.0044606
,0.27959,21.678,0.17636,0.22599,1.1648,1.3963,1.6701,1.4614,1.0088,0.97443,1.1648,1.0383,0.034735,1.5854,,,,,,,,,,0.040518,5.5775,1,0.0062278
,0.32862,33.5641,0.20733,0.26997,1.1713,1.5196,1.6542,1.4375,1.0327,1.045,1.1713,1.0513,0.041557,1.585,,,,,,,,,,0.030758,8.7772,1,0.0047282
,0.56299,36.6206,0.35656,0.44981,1.1914,1.5305,1.6701,1.5378,1.0932,1.1574,1.1914,1.0532,0.069258,1.579,,,,,,,,,,0.048298,9.3132,1,0.0074385
,0.38414,31.6963,0.24283,0.259,1.1875,1.4739,1.6574,1.4471,1.0343,1.0252,1.1875,1.0597,0.039938,1.5819,,,,,,,,,,0.038074,6.8026,1,0.0058585
,0.42428,37.0734,0.26912,0.31297,1.1791,1.4808,1.7163,1.533,1.0598,1.0411,1.1791,1.0494,0.048269,1.5765,,,,,,,,,,0.035954,8.7048,1,0.0055416
,0.44128,38.9978,0.27861,0.44616,1.2129,1.5385,1.6415,1.5871,1.0629,1.055,1.2129,1.0578,0.068614,1.5839,,,,,,,,,,0.035549,12.5506,1,0.0054665
,0.28014,11.4333,0.17696,0.13457,1.1187,1.4221,1.659,1.428,1.0216,0.95951,1.1187,1.0305,0.020698,1.5831,,,,,,,,,,0.076977,1.7482,1,0.01184
,0.37067,29.8285,0.23561,0.33025,1.1687,1.4351,1.7735,1.5012,1.055,1.0112,1.1687,1.0487,0.050866,1.5732,,,,,,,,,,0.03904,8.4592,1,0.0060237
,0.49791,40.9222,0.31421,0.50583,1.2174,1.5365,1.7051,1.5792,1.0677,1.0878,1.2174,1.0633,0.077924,1.5846,,,,,,,,,,0.038225,13.2332,1,0.0058766
,0.32657,10.8673,0.20447,0.2696,1.1505,1.4102,1.6383,1.428,1.0232,0.97344,1.1505,1.036,0.041539,1.5971,,,,,,,,,,0.094407,2.8557,1,0.014457
,0.56661,10.2447,0.35825,0.38748,1.1862,1.4987,1.6526,1.4948,1.055,1.0669,1.1862,1.0519,0.059751,1.5816,,,,,,,,,,0.17375,2.2301,1,0.026738
,0.40785,12.2823,0.25982,0.38636,1.1564,1.4221,1.6526,1.5951,1.0327,1.0142,1.1564,1.0412,0.059695,1.5697,,,,,,,,,,0.10432,3.7036,1,0.016114
,0.42906,8.4901,0.27465,0.28234,1.1927,1.4281,1.6065,1.5346,1.0248,1.0192,1.1927,1.0523,0.043559,1.5622,,,,,,,,,,0.15877,1.7783,1,0.024583
,0.50337,10.8107,0.32076,0.34786,1.1655,1.4132,1.6462,1.4598,1.0423,0.98736,1.1655,1.0442,0.053909,1.5693,,,,,,,,,,0.14628,2.3781,1,0.022598
,0.474,10.4711,0.29779,0.37113,1.1317,1.4172,1.6478,1.5155,1.047,1.0311,1.1317,1.0266,0.057312,1.5917,,,,,,,,,,0.14221,2.6097,1,0.021815
,0.44103,11.3201,0.28517,0.2606,1.1525,1.4301,1.6065,1.5346,1.0677,1.0242,1.1525,1.0432,0.040343,1.5465,,,,,,,,,,0.1224,2.1292,1,0.019047
,0.41104,11.6031,0.26059,0.30948,1.1823,1.4381,1.7083,1.4614,1.0359,0.98637,1.1823,1.0474,0.04781,1.5773,,,,,,,,,,0.11129,2.7809,1,0.017149
,0.4106,27.3381,0.26206,0.32639,1.2142,1.4629,1.6558,1.5473,1.0677,1.0858,1.2142,1.0552,0.050423,1.5668,,,,,,,,,,0.047185,6.9172,1,0.0072952
,0.51763,24.0552,0.33135,0.4935,1.194,1.4927,1.6462,1.8465,1.0773,1.1604,1.194,1.0516,0.076067,1.5622,,,,,,,,,,0.067602,7.3002,1,0.010467
,0.3638,9.6787,0.22446,0.22265,1.1155,1.4381,1.6399,1.5457,1.0343,1.0391,1.1155,1.0247,0.034423,1.6208,,,,,,,,,,0.11809,1.8855,1,0.017951
,0.47205,11.9427,0.29979,0.43261,1.1817,1.4679,1.6956,1.6905,1.0916,1.1097,1.1817,1.0516,0.066811,1.5746,,,,,,,,,,0.12418,3.4839,1,0.019151
,0.50984,30.7341,0.32377,0.44779,1.1908,1.4659,1.6733,1.6603,1.0725,1.1186,1.1908,1.0513,0.069216,1.5747,,,,,,,,,,0.052115,8.5922,1,0.0080374
,0.54288,11.2635,0.34767,0.44397,1.133,1.4649,1.6462,1.6428,1.0995,1.1077,1.133,1.0286,0.06858,1.5615,,,,,,,,,,0.15142,2.9321,1,0.023451
,0.62406,11.0937,0.40196,0.46341,1.1664,1.4739,1.659,1.7653,1.0598,1.1664,1.1291,1.0351,0.071509,1.5525,,,,,,,,,,0.17673,2.6222,1,0.027449
,0.424,12.7351,0.27366,0.26485,1.1298,1.4092,1.6622,1.4391,1.0248,0.98836,1.1298,1.0357,0.040882,1.5494,,,,,,,,,,0.10459,2.5322,1,0.016262
,0.68766,16.9802,0.42626,0.47329,1.1447,1.4878,1.7115,1.6364,1.0645,1.1345,1.1447,1.0416,0.073036,1.6133,,,,,,,,,,0.12723,3.72,1,0.019386
,0.56644,10.8107,0.35601,0.33771,1.16,1.4241,1.6478,1.5648,1.16,1.0689,1.1427,1.0412,0.051936,1.5911,,,,,,,,,,0.16461,2.0516,1,0.025255
,0.41035,12.7917,0.26435,0.29598,1.1512,1.4321,1.6176,1.4789,1.0279,1.0102,1.1512,1.0448,0.045645,1.5523,,,,,,,,,,0.10078,2.9369,1,0.015654
,0.44443,10.1881,0.27979,0.27971,1.1648,1.4211,1.6065,1.4073,1.012,1.061,1.1648,1.05,0.043028,1.5885,,,,,,,,,,0.13704,2.041,1,0.021044
,0.39186,10.5277,0.25067,0.25896,1.1213,1.4112,1.6749,1.4885,1.0295,1.0212,1.1213,1.0325,0.040081,1.5632,,,,,,,,,,0.11693,2.2146,1,0.0181
,0.33902,9.3391,0.21315,0.23182,1.1109,1.4321,1.6097,1.4407,1.0311,1.0729,1.1109,1.0286,0.035676,1.5905,,,,,,,,,,0.11404,2.0327,1,0.0175
,0.58595,11.0371,0.37472,0.29847,1.1427,1.4301,1.6367,1.4312,1.0375,1.0739,1.1427,1.0425,0.045901,1.5637,,,,,,,,,,0.16679,1.7895,1,0.025812
,0.43313,24.0552,0.2741,0.26484,1.1661,1.4142,1.659,1.4646,1.0645,1.0182,1.1661,1.0474,0.040702,1.5802,,,,,,,,,,0.056566,4.6819,1,0.0087086
,0.39069,47.8841,0.2484,0.30474,1.1655,1.4579,1.6478,1.5203,1.0613,1.0908,1.1655,1.051,0.046855,1.5728,,,,,,,,,,0.025632,11.8888,1,0.0039554
,0.26825,17.0368,0.16934,0.23089,1.1512,1.3873,1.6224,1.428,1.0232,0.98736,1.1512,1.0442,0.035619,1.5841,,,,,,,,,,0.049465,4.6677,1,0.0076061
,0.30847,7.3015,0.19118,0.29156,1.1233,1.3963,1.6192,1.5139,1.0502,1.045,1.1233,1.0299,0.044992,1.6135,,,,,,,,,,0.13272,2.1968,1,0.020222
,0.57326,9.5655,0.36654,0.34668,1.1694,1.4371,1.6447,1.4741,1.0789,1.053,1.1694,1.0494,0.053412,1.564,,,,,,,,,,0.18828,1.8413,1,0.029135
,0.41421,39.96,0.2622,0.39148,1.1609,1.442,1.6638,1.5489,1.0359,1.061,1.1609,1.0513,0.060415,1.5797,,,,,,,,,,0.032565,12.0216,1,0.0050142
,0.40522,20.263,0.25798,0.37727,1.1839,1.4898,1.7099,1.5553,1.1839,1.1077,1.1642,1.0451,0.058288,1.5707,,,,,,,,,,0.062825,6.005,1,0.0097014
,0.50542,17.2066,0.32324,0.41293,1.1804,1.4202,1.7067,1.7271,1.0359,1.0431,1.1804,1.0536,0.063772,1.5636,,,,,,,,,,0.09228,4.4748,1,0.014282
,0.50012,10.3579,0.31877,0.47335,1.181,1.4838,1.7067,1.6603,1.0598,1.1415,1.181,1.0526,0.073157,1.5689,,,,,,,,,,0.15169,3.1206,1,0.023437
,0.50689,12.2257,0.3212,0.51612,1.1895,1.4898,1.6574,1.7112,1.082,1.0918,1.1895,1.0578,0.079846,1.5781,,,,,,,,,,0.13025,3.9624,1,0.020066
,0.34006,10.1315,0.2202,0.24851,1.1168,1.4202,1.686,1.4789,1.055,1.0261,1.1168,1.0292,0.038416,1.5443,,,,,,,,,,0.10545,2.3568,1,0.016421
